curie	label	scope	text	language	type	contributor	date
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	Bachelor of Science (Hons)	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	Bachelor of Science with Honours	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	Honours Bachelor of Science	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	bsc (honors)	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	bsc (honours)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	Doctor en Ciencias Químicas	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	Doctor in Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	Ph.D. in Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	PhD (Chemistry)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	PhD Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	PhD in Chemical Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000077	doctor of philosophy in chemistry	oboInOwl:hasExactSynonym	PhD in Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000078	master of science in chemistry	oboInOwl:hasExactSynonym	MChem	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000078	master of science in chemistry	oboInOwl:hasExactSynonym	MSc Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000078	master of science in chemistry	oboInOwl:hasBroadSynonym	Master in Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000079	bachelor of arts with honors	oboInOwl:hasExactSynonym	BA (Hons)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000079	bachelor of arts with honors	oboInOwl:hasExactSynonym	BA Honours	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000079	bachelor of arts with honors	oboInOwl:hasExactSynonym	BA Hons	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000079	bachelor of arts with honors	oboInOwl:hasExactSynonym	Bachelor of Arts (Honours)	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000079	bachelor of arts with honors	oboInOwl:hasExactSynonym	Bachelor of Arts (Hons.)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000080	bachelor of arts in biology	oboInOwl:hasExactSynonym	B.A. Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000080	bachelor of arts in biology	oboInOwl:hasExactSynonym	BA Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasBroadSynonym	Doctor in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasBroadSynonym	Doctor of Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasExactSynonym	Ph.D in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasExactSynonym	Ph.D. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasExactSynonym	PhD Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasExactSynonym	PhD in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000081	doctor of philosophy in computer science	oboInOwl:hasExactSynonym	PhD. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	Doctor en Ciencias Biológicas	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	Ph.D. Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	Ph.D. in Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	PhD Biological Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	PhD Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	PhD Biomedical Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasNarrowSynonym	PhD Microbiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasNarrowSynonym	PhD in Biological Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	PhD in Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasExactSynonym	PhD in Biomedical Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasRelatedSynonym	PhD in Biomedicine	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasNarrowSynonym	PhD in Microbiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000082	doctor of philosophy in biology	oboInOwl:hasNarrowSynonym	PhD in Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000083	doctor of philosophy in ecology	oboInOwl:hasExactSynonym	PhD Ecology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000083	doctor of philosophy in ecology	oboInOwl:hasExactSynonym	PhD in Ecology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000084	doctor of philosophy in immunology	oboInOwl:hasExactSynonym	PhD Immunology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000084	doctor of philosophy in immunology	oboInOwl:hasExactSynonym	PhD in Immunology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000085	doctor of philosophy in environmental sciences	oboInOwl:hasExactSynonym	PhD Environmental Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000085	doctor of philosophy in environmental sciences	oboInOwl:hasExactSynonym	PhD in Environmental Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000085	doctor of philosophy in environmental sciences	oboInOwl:hasExactSynonym	PhD in Environmental Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000086	doctor of philosophy in analytical chemistry	oboInOwl:hasExactSynonym	PhD in Analytical Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Doctor in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Dr. rer. pol.	de		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Ph. D in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Ph. D. in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Ph.D in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	Ph.D. in Economics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	PhD (Economics)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasRelatedSynonym	PhD Candidate in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	PhD Economics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	PhD in Economics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000087	doctor of philosophy in economics	oboInOwl:hasExactSynonym	PhD. in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000088	doctor of philosophy in engineering	oboInOwl:hasExactSynonym	Dr. Eng	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000088	doctor of philosophy in engineering	oboInOwl:hasExactSynonym	Dr.-Ing.	de		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000088	doctor of philosophy in engineering	oboInOwl:hasExactSynonym	Dr.Eng.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000088	doctor of philosophy in engineering	oboInOwl:hasExactSynonym	PhD Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000088	doctor of philosophy in engineering	oboInOwl:hasExactSynonym	PhD in Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000089	doctor of philosophy in electrical engineering	oboInOwl:hasExactSynonym	PhD Electrical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000089	doctor of philosophy in electrical engineering	oboInOwl:hasExactSynonym	PhD in Electrical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000090	doctor of philosophy in chemical engineering	oboInOwl:hasExactSynonym	Ph.D. Chemical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000090	doctor of philosophy in chemical engineering	oboInOwl:hasExactSynonym	Ph.D. in Chemical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000090	doctor of philosophy in chemical engineering	oboInOwl:hasExactSynonym	PhD in Chemical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000091	doctor of philosophy in electrical and computer engineering	oboInOwl:hasExactSynonym	PhD Electrical and Computer Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000091	doctor of philosophy in electrical and computer engineering	oboInOwl:hasExactSynonym	PhD in Electrical and Computer Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	Ph. D. in Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	Ph.D in Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	Ph.D. in Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	PhD Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	PhD in Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000092	doctor of philosophy in mechanical engineering	oboInOwl:hasExactSynonym	PhD. in Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000093	doctor of philosophy in biomedical engineering	oboInOwl:hasExactSynonym	Ph.D. in Biomedical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000093	doctor of philosophy in biomedical engineering	oboInOwl:hasExactSynonym	PhD Biomedical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000093	doctor of philosophy in biomedical engineering	oboInOwl:hasExactSynonym	PhD in Bioengineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000093	doctor of philosophy in biomedical engineering	oboInOwl:hasExactSynonym	PhD in Biomedical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000094	doctor of philosophy in physical chemistry	oboInOwl:hasExactSynonym	PhD in Physical Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000095	doctor of philosophy in linguistics	oboInOwl:hasExactSynonym	PhD Linguistics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000095	doctor of philosophy in linguistics	oboInOwl:hasNarrowSynonym	PhD in Applied Linguistics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000095	doctor of philosophy in linguistics	oboInOwl:hasExactSynonym	PhD in Linguistics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000096	doctor of philosophy in nursing	oboInOwl:hasExactSynonym	Doctor of Nursing Practice	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000096	doctor of philosophy in nursing	oboInOwl:hasExactSynonym	PhD Nursing	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000096	doctor of philosophy in nursing	oboInOwl:hasExactSynonym	PhD in Nursing	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000097	doctor of philosophy in english literature	oboInOwl:hasExactSynonym	PhD in English Literature	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000098	doctor of philosophy in civil engineering	oboInOwl:hasExactSynonym	Ph.D. in Civil Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000098	doctor of philosophy in civil engineering	oboInOwl:hasExactSynonym	PhD Civil Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000098	doctor of philosophy in civil engineering	oboInOwl:hasExactSynonym	PhD in Civil Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000099	doctor of philosophy in neuroscience	oboInOwl:hasExactSynonym	PhD Neuroscience	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000099	doctor of philosophy in neuroscience	oboInOwl:hasExactSynonym	PhD Neurosciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000099	doctor of philosophy in neuroscience	oboInOwl:hasExactSynonym	PhD in Neuroscience	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000099	doctor of philosophy in neuroscience	oboInOwl:hasExactSynonym	PhD in Neurosciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000100	doctor of philosophy in epidemiology	oboInOwl:hasExactSynonym	PhD Epidemiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000100	doctor of philosophy in epidemiology	oboInOwl:hasExactSynonym	PhD in Epidemiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000101	doctor of philosophy in geology	oboInOwl:hasExactSynonym	PhD Geology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000101	doctor of philosophy in geology	oboInOwl:hasExactSynonym	PhD in Geology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000102	master of science with honors	oboInOwl:hasExactSynonym	msc (honors)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000102	master of science with honors	oboInOwl:hasExactSynonym	msc (honours)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000103	doctor of philosophy in geography	oboInOwl:hasExactSynonym	PhD Geography	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000103	doctor of philosophy in geography	oboInOwl:hasExactSynonym	PhD in Geography	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasBroadSynonym	Doctor in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	Doctor of Philosophy (Biochemistry)	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	Ph.D in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	Ph.D. Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	Ph.D. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasNarrowSynonym	Ph.D. in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	PhD in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasExactSynonym	PhD in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000104	doctor of philosophy in biochemistry	oboInOwl:hasNarrowSynonym	PhD in Biochemistry, Molecular Biology and Biomedicine	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000105	doctor of philosophy in industrial engineering	oboInOwl:hasExactSynonym	PhD Industrial Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000105	doctor of philosophy in industrial engineering	oboInOwl:hasExactSynonym	PhD in Industrial Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000106	doctor of philosophy in computer engineering	oboInOwl:hasExactSynonym	PhD Computer Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000106	doctor of philosophy in computer engineering	oboInOwl:hasExactSynonym	PhD in Computer Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000107	doctor of philosophy in materials engineering	oboInOwl:hasExactSynonym	PhD Material Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000107	doctor of philosophy in materials engineering	oboInOwl:hasExactSynonym	PhD Materials Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000107	doctor of philosophy in materials engineering	oboInOwl:hasExactSynonym	PhD in Material Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000107	doctor of philosophy in materials engineering	oboInOwl:hasExactSynonym	PhD in Materials Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000107	doctor of philosophy in materials engineering	oboInOwl:hasNarrowSynonym	PhD in Materials Science and Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000108	doctor of philosophy in environmental engineering	oboInOwl:hasExactSynonym	PhD Environment Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000108	doctor of philosophy in environmental engineering	oboInOwl:hasExactSynonym	PhD Environmental Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000108	doctor of philosophy in environmental engineering	oboInOwl:hasExactSynonym	PhD in Environment Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000108	doctor of philosophy in environmental engineering	oboInOwl:hasExactSynonym	PhD in Environmental Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	Ph. D in Physics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	Ph.D. in Physics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	PhD (Physics)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	PhD Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	PhD in Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000109	doctor of philosophy in physics	oboInOwl:hasExactSynonym	Physics PhD	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000110	doctor of philosophy in astrophysics	oboInOwl:hasExactSynonym	PhD Astrophysics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000110	doctor of philosophy in astrophysics	oboInOwl:hasRelatedSynonym	PhD in Astronomy	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000110	doctor of philosophy in astrophysics	oboInOwl:hasExactSynonym	PhD in Astrophysics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000111	doctor of philosophy in theoretical physics	oboInOwl:hasExactSynonym	PhD Theoretical Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000111	doctor of philosophy in theoretical physics	oboInOwl:hasExactSynonym	PhD in Theoretical Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000112	master of science in physics	oboInOwl:hasExactSynonym	M.Sc. Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000112	master of science in physics	oboInOwl:hasExactSynonym	MPhys	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000112	master of science in physics	oboInOwl:hasExactSynonym	MSc Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000112	master of science in physics	oboInOwl:hasExactSynonym	MSc in Physics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000112	master of science in physics	oboInOwl:hasBroadSynonym	Master in Physics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000113	doctor of philosophy in biotechnology	oboInOwl:hasExactSynonym	PhD Biotechnology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000113	doctor of philosophy in biotechnology	oboInOwl:hasExactSynonym	PhD in Biotechnology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000114	doctor of philosophy in public health	oboInOwl:hasExactSynonym	PhD Public Health	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000114	doctor of philosophy in public health	oboInOwl:hasExactSynonym	PhD in Public Health	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000115	bachelor of arts in economics	oboInOwl:hasExactSynonym	BA Economics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000115	bachelor of arts in economics	oboInOwl:hasBroadSynonym	Bachelor of Economics	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000116	master of science in economics	oboInOwl:hasExactSynonym	MSc Economics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000116	master of science in economics	oboInOwl:hasBroadSynonym	Master in Economics	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000117	master of science and doctor of philosophy	oboInOwl:hasExactSynonym	M.Sc., Ph.D.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000117	master of science and doctor of philosophy	oboInOwl:hasExactSynonym	MS/PhD	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000117	master of science and doctor of philosophy	oboInOwl:hasExactSynonym	MS/PhD Student	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasBroadSynonym	Doctor in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	Doctora en Psicología	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasBroadSynonym	Doctorate in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	Ph. D. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	Ph.D in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasNarrowSynonym	Ph.D. in Clinical Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	Ph.D. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	PhD Candidate in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasNarrowSynonym	PhD Clinical Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	PhD Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasNarrowSynonym	PhD in Clinical Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	PhD in Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000118	doctor of philosophy in psychology	oboInOwl:hasExactSynonym	PhD. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	M.Sc. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	MS in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	MSc Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	MSc in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	MSc. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Master Degree in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Master in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Master of Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	Master of Science (Computer Science)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	Master of Science, Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Master's Degree in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Master's in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Masters in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasBroadSynonym	Masters of Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000119	master of science in computer science	oboInOwl:hasExactSynonym	Masters of Science in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000120	doctor of philosophy in sociology	oboInOwl:hasExactSynonym	Ph.D. in Sociology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000120	doctor of philosophy in sociology	oboInOwl:hasExactSynonym	PhD Sociology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000120	doctor of philosophy in sociology	oboInOwl:hasExactSynonym	PhD in Sociology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000121	master of science in biology	oboInOwl:hasExactSynonym	MS Biology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000122	master of science in biotechnology	oboInOwl:hasExactSynonym	MSc Biotechnology	en		orcid:0000-0003-4423-4370	2024-10-27
